date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:18:32	9203/9203	---M--	200	added ('OK')	image/png	etag:%2223f3-5574bcc853940%22	https://www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/thumb_autopay_enroll.png	C:/Users/USER/Desktop/optimum/www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/thumb_autopay_enroll.png	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:32	1457/1457	---M--	200	added ('OK')	image/jpeg	etag:%225b1-5574bccb30000%22	https://www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/thumb_poster_default.jpg	C:/Users/USER/Desktop/optimum/www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/thumb_poster_default.jpg	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:32	151052/151052	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2200b51f3859061b069395f73f032404a0d%22	https://www.optimum.net/assets/fonts/regular/Regular-Black.eot	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Black.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:32	151052/151052	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2200b51f3859061b069395f73f032404a0d%22	https://www.optimum.net/assets/fonts/regular/Regular-Black.eot?	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Blackd41d.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:32	65289/65289	---M--	200	added ('OK')	font/woff	etag:%220460fddb9ad60ddb6ccf3b5e5a665a6fb%22	https://www.optimum.net/assets/fonts/regular/Regular-Black.woff	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Black.woff	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:33	156784/156784	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22083b04c7261208b2021b2572738acfc43%22	https://www.optimum.net/assets/fonts/regular/Regular-BlackItalic.eot	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-BlackItalic.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:33	292085/292085	---M--	200	added ('OK')	image/svg+xml	etag:%2203764f09aedb3f9fbdfa8befb4d4ac3bf%22	https://www.optimum.net/assets/fonts/regular/Regular-Black.svg	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Black.svg	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:33	156784/156784	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22083b04c7261208b2021b2572738acfc43%22	https://www.optimum.net/assets/fonts/regular/Regular-BlackItalic.eot?	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-BlackItalicd41d.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:34	145516/145516	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22099072df31071186ed90a02e090c7d999%22	https://www.optimum.net/assets/fonts/regular/Regular-Bold.eot	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Bold.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:34	307884/307884	---M--	200	added ('OK')	image/svg+xml	etag:%2200a94e455ae6d2afbdc36466db10ddcd2%22	https://www.optimum.net/assets/fonts/regular/Regular-BlackItalic.svg	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-BlackItalic.svg	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:34	145516/145516	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22099072df31071186ed90a02e090c7d999%22	https://www.optimum.net/assets/fonts/regular/Regular-Bold.eot?	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Boldd41d.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:35	62661/62661	---M--	200	added ('OK')	font/woff	etag:%220467d177910ed28d5c8fc03d88b6020b3%22	https://www.optimum.net/assets/fonts/regular/Regular-Bold.woff	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Bold.woff	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:35	151940/151940	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22095f95979b2a101231488d860f26c292d%22	https://www.optimum.net/assets/fonts/regular/Regular-BoldItalic.eot	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-BoldItalic.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:35	284260/284260	---M--	200	added ('OK')	image/svg+xml	etag:%22043900b583a1b37e75e160e50df3177de%22	https://www.optimum.net/assets/fonts/regular/Regular-Bold.svg	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Bold.svg	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:36	151940/151940	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22095f95979b2a101231488d860f26c292d%22	https://www.optimum.net/assets/fonts/regular/Regular-BoldItalic.eot?	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-BoldItalicd41d.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:36	67037/67037	---M--	200	added ('OK')	font/woff	etag:%220e5941dd45d6c2b2333f2280bcd7e5da9%22	https://www.optimum.net/assets/fonts/regular/Regular-BoldItalic.woff	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-BoldItalic.woff	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:36	149852/149852	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220592223e4173dde377978d6785fc6323f%22	https://www.optimum.net/assets/fonts/regular/Regular-Extrabold.eot	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Extrabold.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:36	300804/300804	---M--	200	added ('OK')	image/svg+xml	etag:%220f1a816736190ec1da814115596caf5d2%22	https://www.optimum.net/assets/fonts/regular/Regular-BoldItalic.svg	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-BoldItalic.svg	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:36	149852/149852	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220592223e4173dde377978d6785fc6323f%22	https://www.optimum.net/assets/fonts/regular/Regular-Extrabold.eot?	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Extraboldd41d.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:36	64749/64749	---M--	200	added ('OK')	font/woff	etag:%220142550e8f0945cc8658a99d1c0e37088%22	https://www.optimum.net/assets/fonts/regular/Regular-Extrabold.woff	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Extrabold.woff	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:37	150940/150940	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220ee7f517c9c9ac4e443447cb0cd0d26dc%22	https://www.optimum.net/assets/fonts/regular/Regular-ExtraboldItalic.eot	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-ExtraboldItalic.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:37	292598/292598	---M--	200	added ('OK')	image/svg+xml	etag:%220cd1a542cb7860b59dafc530eec581439%22	https://www.optimum.net/assets/fonts/regular/Regular-Extrabold.svg	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Extrabold.svg	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:37	150940/150940	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220ee7f517c9c9ac4e443447cb0cd0d26dc%22	https://www.optimum.net/assets/fonts/regular/Regular-ExtraboldItalic.eot?	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-ExtraboldItalicd41d.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:37	66261/66261	---M--	200	added ('OK')	font/woff	etag:%220620bf02dc7e5a5da2bbd9d2e5b18cc42%22	https://www.optimum.net/assets/fonts/regular/Regular-ExtraboldItalic.woff	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-ExtraboldItalic.woff	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:38	136332/136332	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220c2ec0504f28c595b39290410e4b1532b%22	https://www.optimum.net/assets/fonts/regular/Regular-Light.eot	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Light.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:38	58853/58853	---M--	200	added ('OK')	font/woff	etag:%2205750de3ef1dc53601b5ea748e63bf879%22	https://www.optimum.net/assets/fonts/regular/Regular-Light.woff	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Light.woff	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:38	308898/308898	---M--	200	added ('OK')	image/svg+xml	etag:%2202fffddd47aaedf976012c6c61e433d93%22	https://www.optimum.net/assets/fonts/regular/Regular-ExtraboldItalic.svg	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-ExtraboldItalic.svg	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:38	136332/136332	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220c2ec0504f28c595b39290410e4b1532b%22	https://www.optimum.net/assets/fonts/regular/Regular-Light.eot?	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Lightd41d.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:39	138956/138956	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22013d03d64dd9578d88ce165e96a230bf6%22	https://www.optimum.net/assets/fonts/regular/Regular-LightItalic.eot	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-LightItalic.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:39	282872/282872	---M--	200	added ('OK')	image/svg+xml	etag:%220e87989efd107b69aeced1ddaa7ea8ece%22	https://www.optimum.net/assets/fonts/regular/Regular-Light.svg	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Light.svg	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:39	61977/61977	---M--	200	added ('OK')	font/woff	etag:%22026e8f0ecfd55d7eb77cda1db39549955%22	https://www.optimum.net/assets/fonts/regular/Regular-LightItalic.woff	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-LightItalic.woff	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:39	138956/138956	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22013d03d64dd9578d88ce165e96a230bf6%22	https://www.optimum.net/assets/fonts/regular/Regular-LightItalic.eot?	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-LightItalicd41d.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:40	141444/141444	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220c67a2e10737d335ba99f561d8195c4d0%22	https://www.optimum.net/assets/fonts/regular/Regular-Medium.eot	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Medium.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:40	300377/300377	---M--	200	added ('OK')	image/svg+xml	etag:%220dc0bc1d4e71f3abf6d6e5c57aa2f02f6%22	https://www.optimum.net/assets/fonts/regular/Regular-LightItalic.svg	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-LightItalic.svg	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:40	61533/61533	---M--	200	added ('OK')	font/woff	etag:%2204af555f6d24ac7c63f9b26a52373d6d1%22	https://www.optimum.net/assets/fonts/regular/Regular-Medium.woff	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Medium.woff	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:40	141444/141444	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220c67a2e10737d335ba99f561d8195c4d0%22	https://www.optimum.net/assets/fonts/regular/Regular-Medium.eot?	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Mediumd41d.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:41	145464/145464	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220d3eb14c995fd8b094d527fdb2a6cbdd4%22	https://www.optimum.net/assets/fonts/regular/Regular-MediumItalic.eot	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-MediumItalic.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:41	285635/285635	---M--	200	added ('OK')	image/svg+xml	etag:%22081188c0f4efa4f5af57b66d1f11a566f%22	https://www.optimum.net/assets/fonts/regular/Regular-Medium.svg	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Medium.svg	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:41	145464/145464	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220d3eb14c995fd8b094d527fdb2a6cbdd4%22	https://www.optimum.net/assets/fonts/regular/Regular-MediumItalic.eot?	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-MediumItalicd41d.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:41	64317/64317	---M--	200	added ('OK')	font/woff	etag:%220ed97e59a27281604833750e5ec9a5b8e%22	https://www.optimum.net/assets/fonts/regular/Regular-MediumItalic.woff	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-MediumItalic.woff	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:42	143632/143632	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2209a70e4e866b6a1954a5f9d4f0ca07478%22	https://www.optimum.net/assets/fonts/regular/Regular-RegularItalic.eot	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-RegularItalic.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:42	143632/143632	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2209a70e4e866b6a1954a5f9d4f0ca07478%22	https://www.optimum.net/assets/fonts/regular/Regular-RegularItalic.eot?	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-RegularItalicd41d.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:42	300905/300905	---M--	200	added ('OK')	image/svg+xml	etag:%220540d4f23c9d7420160b08573f44570c8%22	https://www.optimum.net/assets/fonts/regular/Regular-MediumItalic.svg	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-MediumItalic.svg	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:42	63997/63997	---M--	200	added ('OK')	font/woff	etag:%2209cb5993a5ec529aca47d527d701bb1fa%22	https://www.optimum.net/assets/fonts/regular/Regular-RegularItalic.woff	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-RegularItalic.woff	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:42	144096/144096	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2205c726e548227acafa4ad5f249c50cd23%22	https://www.optimum.net/assets/fonts/regular/Regular-Semibold.eot	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Semibold.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:43	144096/144096	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2205c726e548227acafa4ad5f249c50cd23%22	https://www.optimum.net/assets/fonts/regular/Regular-Semibold.eot?	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Semiboldd41d.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:43	299759/299759	---M--	200	added ('OK')	image/svg+xml	etag:%2208d30938cc9470d474ce82573775657a5%22	https://www.optimum.net/assets/fonts/regular/Regular-RegularItalic.svg	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-RegularItalic.svg	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:43	62797/62797	---M--	200	added ('OK')	font/woff	etag:%220b4be2f55bb8d2a1366abcb8ef4abe139%22	https://www.optimum.net/assets/fonts/regular/Regular-Semibold.woff	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Semibold.woff	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:43	145768/145768	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2208ed949cfd05434200baa1a6b5ede2069%22	https://www.optimum.net/assets/fonts/regular/Regular-SemiboldItalic.eot	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-SemiboldItalic.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:43	282999/282999	---M--	200	added ('OK')	image/svg+xml	etag:%220c2bce2b193ce3df8554d004c2a6d2c22%22	https://www.optimum.net/assets/fonts/regular/Regular-Semibold.svg	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-Semibold.svg	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:44	145768/145768	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2208ed949cfd05434200baa1a6b5ede2069%22	https://www.optimum.net/assets/fonts/regular/Regular-SemiboldItalic.eot?	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-SemiboldItalicd41d.eot	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:44	65061/65061	---M--	200	added ('OK')	font/woff	etag:%220669b5ea609bf1f83fe11a502a5f71bbb%22	https://www.optimum.net/assets/fonts/regular/Regular-SemiboldItalic.woff	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-SemiboldItalic.woff	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:44	1193/1193	---M--	200	added ('OK')	image/png	etag:%224a9-5574bccd18480%22	https://www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/thumb_x_trans.png	C:/Users/USER/Desktop/optimum/www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/thumb_x_trans.png	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:44	1371/1371	---M--	200	added ('OK')	image/png	etag:%2255b-5574bcca3bdc0%22	https://www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/thumb_check_trans.png	C:/Users/USER/Desktop/optimum/www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/thumb_check_trans.png	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:44	298656/298656	---M--	200	added ('OK')	image/svg+xml	etag:%220726a80a5b47fc141dbb0d0d361803c18%22	https://www.optimum.net/assets/fonts/regular/Regular-SemiboldItalic.svg	C:/Users/USER/Desktop/optimum/www.optimum.net/assets/fonts/regular/Regular-SemiboldItalic.svg	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:44	1814/1814	---M--	200	added ('OK')	image/png	etag:%22716-5574bcca3bdc0%22	https://www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/thumb_optout.png	C:/Users/USER/Desktop/optimum/www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/thumb_optout.png	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:45	2894/2894	---M--	200	added ('OK')	image/png	etag:%22b4e-5574bcc853940%22	https://www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/sprite_weather.png	C:/Users/USER/Desktop/optimum/www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/sprite_weather.png	(from https://www.optimum.net/core-and-parts-palette-1_page_2.css?202303201421)
21:18:45	88934/88934	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2019:15:56%20GMT	https://www.optimum.net/pages/get	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/get	(from http://assets.adobedtm.com/5b7063f54823/6d6d655087a2/launch-6b631ac52479.min.js)
21:18:45	50234/50234	---MC-	200	added ('OK')	text/javascript	date:Tue,%2010%20Jan%202023%2021:29:14%20GMT	https://www.google-analytics.com/analytics.js	C:/Users/USER/Desktop/optimum/www.google-analytics.com/analytics.js	(from http://assets.adobedtm.com/5b7063f54823/6d6d655087a2/launch-6b631ac52479.min.js)
21:18:46	88934/88934	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2019:15:56%20GMT	https://www.optimum.net/helpers/getObjectProperty.js	C:/Users/USER/Desktop/optimum/www.optimum.net/helpers/getObjectProperty.js	(from http://assets.adobedtm.com/5b7063f54823/6d6d655087a2/launch-6b631ac52479.min.js)
21:18:46	79537/79537	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d603f87278d3a7fdfc996ab8d5fa59cc:1676565669.399612%22	https://assets.adobedtm.com/5b7063f54823/6d6d655087a2/8fcc2abd49b4/EX97acde0528954e95a05408c850ed08c3-libraryCode_source.min.js	C:/Users/USER/Desktop/optimum/assets.adobedtm.com/5b7063f54823/6d6d655087a2/8fcc2abd49b4/EX97acde0528954e95a05408c850ed08c3-libraryCode_source.min.js	(from http://assets.adobedtm.com/5b7063f54823/6d6d655087a2/launch-6b631ac52479.min.js)
21:18:47	79537/79537	---M-Z	200	added ('OK')	application/x-javascript	etag:%226f09a2ba8d5bceaed6d380d0984c223b:1676565642.838898%22	https://assets.adobedtm.com/5b7063f54823/6d6d655087a2/4f7aa2dc04e9/EX97acde0528954e95a05408c850ed08c3-libraryCode_source.min.js	C:/Users/USER/Desktop/optimum/assets.adobedtm.com/5b7063f54823/6d6d655087a2/4f7aa2dc04e9/EX97acde0528954e95a05408c850ed08c3-libraryCode_source.min.js	(from http://assets.adobedtm.com/5b7063f54823/6d6d655087a2/launch-fd078045528e-staging.min.js)
21:18:47	88934/88934	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2019:15:57%20GMT	https://www.optimum.net/pages/	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/index.html	(from http://assets.adobedtm.com/5b7063f54823/6d6d655087a2/launch-6b631ac52479.min.js)
21:18:47	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2008%20Apr%202023%2019:15:58%20GMT	https://www.optimum.net/pages/{{CommonHeaderCtrl.helloMessage.link}}	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/{{CommonHeaderCtrl.helloMessage.link}}	(from https://www.optimum.net/pages/auto-payment.html)
21:18:48	15079/15079	---M--	200	added ('OK')	image/jpeg	etag:%223ae7-5e4f4e157604f%22	https://static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-page_support-app_170x170.jpg	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-page_support-app_170x170.jpg	(from https://www.optimum.net/pages/service.html)
21:18:49	201298/201298	---M--	200	added ('OK')	image/png	etag:%2231252-5e4f4e1554988%22	https://static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-page_Hero_450x527.png	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-page_Hero_450x527.png	(from https://www.optimum.net/pages/service.html)
21:18:50	4926/4926	---M--	200	added ('OK')	image/png	etag:%22133e-5e56e533aa5f6%22	https://static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-page_premiere-protect_305x78.png	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-page_premiere-protect_305x78.png	(from https://www.optimum.net/pages/service.html)
21:18:50	109394/109394	---MC-	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202023%2019:16:01%20GMT	https://www.optimum.net/pages/service/premier-support.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/premier-support.html	(from https://www.optimum.net/pages/service.html)
21:18:51	7637/7637	---M--	200	added ('OK')	image/png	etag:%221dd5-5e56e533b22d3%22	https://static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-page_premiere-service_315x87.png	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-page_premiere-service_315x87.png	(from https://www.optimum.net/pages/service.html)
21:18:51	106017/106017	---MC-	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202023%2019:16:02%20GMT	https://www.optimum.net/pages/service/protection-plan.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/service/protection-plan.html	(from https://www.optimum.net/pages/service.html)
21:18:52	0/-1	---M--	301	error ('')			https://www.optimum.net/pages/PrivacyExisting.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/PrivacyExisting.d3.delayed	(from https://www.optimum.net/pages/service.html)
21:18:52	4027/4027	---M--	200	added ('OK')	image/png	etag:%22fbb-5e56e533b699c%22	https://static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-page_hello-tech_275x90.png	C:/Users/USER/Desktop/optimum/static.tvlistings.optimum.net/ool/static/prod/images/CS-14666_CRM_OPT-dotNET-service-page_hello-tech_275x90.png	(from https://www.optimum.net/pages/service.html)
21:18:52	100822/100822	---M--	200	added ('OK')	image/png	etag:%22189d6-57ac983fccd75%22	https://www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/Phones.png	C:/Users/USER/Desktop/optimum/www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/Phones.png	(from https://www.optimum.net/pages/optimum-support-app.html)
21:18:53	3232/3232	---M--	200	added ('OK')	image/png	etag:%22ca0-5574bc8685e00%22	https://www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/App_Store_Badge.png	C:/Users/USER/Desktop/optimum/www.optimum.net/cdn/static.tvlistings.optimum.net/ool/static/prod/images/App_Store_Badge.png	(from https://www.optimum.net/pages/optimum-support-app.html)
21:18:53	0/-1	---M--	301	error ('')			https://www.optimum.net/pages/PrivacyExisting.html	C:/Users/USER/Desktop/optimum/www.optimum.net/pages/PrivacyExisting.d7.delayed	(from https://www.optimum.net/pages/optimum-support-app.html)
